"ID","povertyRatio24","logPovertyRatio24","inPoverty24","college24","sex","birthYear","isLessAge14R1","isBlack","isHispanic","hasSibling","maxParentEducation","avgPovertyRatio18","logAvgPovertyRatio18","inPoverty18","livesWithMom","momSupport","momStrict","livesWithDad","dadSupport","dadStrict","safeEnv","pctPeersPositive","pctPeersNegative","schoolAbsent","schoolLate","schoolEnvironment","schoolViolence","teacherQuality","liesCheats","negativeEmotions","positiveOutlook"
8182,2.23,0.802001585472027,0,0,1,1,0,0,1,0,7,1.79333333333333,0.584076085505583,0,1,0,0,0,0,0,0,0.2625,0.73,26,30,6,0,5,0,0,0
8184,5.22,1.65249740189455,0,0,1,0,0,0,1,1,16,2.17,0.774727167552368,0,1,1,0,1,0,1,0,0.375,0.73,5,0,3,0,3,0,0,0
8185,3.64,1.29198368164865,0,1,1,4,1,0,1,1,12,1.54,0.431782416425538,0,1,2,0,0,0,0,1,0.4375,0.65,0,0,6,1,4,0,0,4
8186,6.07,1.80335860507141,0,0,0,2,1,0,1,1,14,0.97,-0.0304592074847086,1,1,2,1,0,0,0,0,0.6125,0.35,5,99,4,1,5,1,1,7
8189,3.84,1.34547236659964,0,0,1,2,1,0,1,1,12,1.28666666666667,0.25205489480863,0,1,2,0,1,2,0,1,0.3875,0.14,3,0,8,0,4,0,0,6
8190,4.76,1.56024766824333,0,1,0,1,0,0,1,0,16,3.045,1.11350090116186,0,1,2,1,1,2,1,1,0.3875,0.25,0,50,8,0,4,0,0,0
8192,5.83,1.7630170003624,0,0,0,2,1,0,1,1,12,3.505,1.25419052048655,0,1,2,0,1,2,0,1,0.6125,0.31,1,0,6,0,4,0,0,9
8194,5.22,1.65249740189455,0,0,0,0,0,0,1,1,13,2.02,0.703097511413113,0,1,2,1,1,2,1,0,0.5,0.56,5,5,4,0,4,0,0,0
8195,2.49,0.912282710476616,0,0,1,3,1,0,1,1,13,2.02,0.703097511413113,0,1,2,1,1,1,1,1,0.5,0.46,4,0,8,0,3,1,0,6
8196,4.46,1.49514876603197,0,0,0,1,0,0,1,1,12,2.94,1.07840958135059,0,1,2,1,1,2,1,1,0.45,0.26,1,0,5,0,4,0,0,0
8197,2.16,0.770108221696074,0,1,0,3,1,0,1,1,12,3.8,1.33500106673234,0,1,1,1,1,1,1,1,0.5,0.41,0,0,4,1,4,1,1,8
8198,4.29,1.45628673293993,0,0,0,2,1,0,1,1,14,3.46,1.24126858906963,0,1,2,1,1,2,1,0,0.6875,0.39,5,0,6,1,4,1,0,12
8199,0.45,-0.798507696217772,1,0,0,4,1,0,1,1,11,0.7275,-0.318141279936489,1,1,2,0,0,0,0,0,0.675,0.21,0,0,5,0,4,0,0,7
8200,1.38,0.322083499169113,0,0,0,2,1,0,1,1,14,0.81,-0.210721031315653,1,1,2,1,0,0,0,1,0.375,0.46,5,0,8,1,4,0,0,5
8201,6.04,1.79840401194672,0,0,1,3,1,0,1,1,14,1.2825,0.248811298062788,0,1,2,1,0,0,0,1,0.4375,0.4,4,3,7,1,5,1,1,7
8203,0.93,-0.0725706928348354,1,0,1,4,1,0,1,1,11,0.31,-1.17118298150295,1,1,2,0,0,0,0,1,0.725,0.05,10,0,7,0,4,0,0,4
8205,0.72,-0.328504066972036,1,1,1,3,1,0,1,1,12,1.35,0.300104592450338,0,1,2,0,1,1,1,0,0.5125,0.91,0,0,6,1,4,0,0,10
8206,2.61,0.959350221334602,0,0,0,2,1,0,1,0,16,0.55,-0.59783700075562,1,1,2,0,0,0,0,0,0.7375,0.82,1,0,4,1,5,1,0,6
8208,3.42,1.22964055107451,0,0,1,1,0,0,1,1,11,0.115,-2.16282315061889,1,1,0,1,0,0,0,1,0.4375,0.95,4,8,5,1,4,0,0,0
8210,0,-4.60517018598809,1,0,1,2,1,0,1,1,11,0.58,-0.544727175441672,1,1,2,0,0,0,0,1,0.7375,0.21,3,3,3,0,6,1,1,8
8211,1.75,0.559615787935423,0,0,1,3,1,0,1,1,11,0.89,-0.116533816255952,1,1,2,1,0,0,0,0,0.4375,0.63,3,2,4,1,4,1,1,7
8213,1.28,0.246860077931526,0,1,0,2,1,0,1,0,16,3.14,1.14422279992016,0,1,2,1,0,0,0,0,0.675,0.64,3,0,3,1,6,1,0,8
8214,7.55,2.02154756326093,0,1,0,1,0,0,1,1,14,3.625,1.28785428830664,0,1,2,0,1,2,0,1,0.325,0.13,7,0,4,0,4,0,0,0
8215,4.07,1.4036429994545,0,1,1,3,1,1,0,1,18,2.925,1.07329448068382,0,1,2,1,0,0,0,1,0.625,0.41,20,0,5,1,4,0,1,10
8218,1.5,0.405465108108164,0,0,1,4,1,1,0,1,0,0,-4.60517018598809,1,0,0,0,0,0,0,1,0.95,0.05,10,0,5,1,5,1,1,5
8219,0.26,-1.34707364796661,1,0,1,4,1,1,0,1,13,2.1825,0.78047100873162,0,1,2,1,1,2,1,1,0.2625,0.37,3,0,5,1,4,0,0,7
8225,3.02,1.10525683138678,0,1,1,3,1,0,1,1,12,3.005,1.10027756798717,0,1,1,1,1,2,0,1,0.45,0.36,3,0,6,0,4,0,0,9
8226,4.3,1.45861502269952,0,0,1,2,1,1,0,1,0,1.29,0.254642218373581,0,1,2,0,1,0,0,1,0.5,0.72,0,0,7,0,5,1,1,7
8229,3.27,1.18478998490916,0,0,0,2,1,1,0,1,11,0,-4.60517018598809,1,1,2,0,0,0,0,1,0.4375,0.05,3,20,7,0,4,0,0,8
8235,3,1.09861228866811,0,0,1,4,1,0,1,1,0,0.655,-0.423120043346885,1,1,1,0,0,0,0,1,0.55,0.63,0,0,1,1,4,1,0,6
8238,20.29,3.01012815383772,0,0,0,2,1,1,0,0,18,3.36,1.21194097397511,0,1,1,1,1,0,1,1,0.3875,0.41,7,6,7,1,4,1,1,6
8240,2.16,0.770108221696074,0,0,1,0,0,1,0,1,12,2.97,1.08856195281461,0,1,2,0,1,1,0,1,0.4375,0.51,1,3,1,0,3,0,0,0
8241,3.66,1.29746314741327,0,0,0,0,0,0,1,1,12,1.43,0.357674444271816,0,1,2,1,0,0,0,1,0.45,0.36,4,0,8,0,4,0,0,0
8242,1.83,0.60431596685333,0,0,1,1,0,0,1,1,12,1.21,0.19062035960865,0,1,2,1,0,0,0,0,0.6125,0.45,3,0,3,0,4,0,0,0
8243,0.8,-0.22314355131421,1,0,0,3,1,1,0,1,12,0.28,-1.27296567581289,1,1,2,1,0,0,0,0,0.85,0.27,2,3,7,1,4,0,0,6
8244,5.53,1.71018781553424,0,0,1,2,1,1,0,0,12,2.465,0.902191807494653,0,1,2,0,0,0,0,1,0.4375,0.69,3,0,3,0,2,1,0,10
8245,1.2,0.182321556793955,0,0,1,0,0,1,0,1,12,0.59,-0.527632742082372,1,1,2,0,0,0,0,1,0.625,0.4,4.88937492805341,0,6,0,4,0,0,0
8246,0,-4.60517018598809,1,0,0,2,1,1,0,1,12,1.23333333333333,0.209720530982069,0,1,1,1,0,0,0,0,0.325,0.78,30,8,3,1,3,1,0,9
8247,2.48,0.908258560176891,0,0,0,0,0,1,0,1,11,0.5,-0.693147180559945,1,1,2,0,1,2,0,1,0.5625,0.55,0,0,8,0,4,0,0,0
8248,2.92,1.07158361628019,0,1,1,3,1,0,1,1,12,1.855,0.617884696059398,0,1,1,1,1,1,1,1,0.625,0.5,0,0,3,0,4,1,1,5
8249,1.45,0.371563556432483,0,0,1,1,0,1,0,1,12,1.97,0.678033542749897,0,1,2,0,1,1,1,0,0.625,0.46,3,1,3,1,4,0,0,0
8250,2.6,0.955511445027436,0,0,0,4,1,1,0,1,12,2.655,0.976444654693902,0,1,2,1,1,1,1,0,0.3875,0.21,1,0,6,0,4,0,0,7
8253,4.32,1.46325540225602,0,0,0,4,1,1,0,0,13,2.14,0.76080582903376,0,1,2,1,0,0,0,0,0.5125,0.05,2,0,6,0,4,0,0,6
8254,2.65,0.974559639998131,0,0,1,1,0,1,0,0,0,2.065,0.725130226412996,0,1,2,0,0,0,0,0,0.5,0.61,2,0,6,0,3,0,0,0
8255,1.98,0.683096844706444,0,1,1,1,0,1,0,1,0,2.28666666666667,0.827095153069684,0,1,2,0,0,0,0,1,0.5625,0.6,0,0,3,1,4,0,0,0
8257,0.9,-0.105360515657826,1,0,1,1,0,1,0,1,0,2.475,0.906240396020654,0,1,2,1,0,0,0,0,0.2625,0.79,3,0,2,1,3,0,0,0
8258,10.3,2.33214389523559,0,0,1,4,1,1,0,1,17,5.675,1.73607056336747,0,1,2,1,1,2,1,1,0.3875,0.4,0,1,3,1,4,1,0,10
8261,1.08,0.0769610411361284,0,1,0,1,0,1,0,1,12,3.11,1.13462272619114,0,1,2,1,0,0,0,1,0.5625,0.26,4,0,4,0,4,0,0,0
8262,4.47,1.49738840862548,0,0,0,0,0,1,0,0,12,0.675,-0.393042588109607,1,1,2,0,1,2,0,1,0.5125,0.32,1,0,7,1,4,0,0,0
8263,1.01,0.00995033085316809,0,0,0,0,0,1,0,0,8,0.55,-0.59783700075562,1,1,1,0,0,0,0,0,0.4075,0.5,4.88937492805341,2.39700714204739,1,0,1,0,0,0
8265,0.56,-0.579818495252942,1,0,1,1,0,1,0,0,11,3.58,1.27536280041261,0,1,2,1,0,0,0,1,0.625,0.75,4.88937492805341,0,7,0,6,0,0,0
8266,5.01,1.61143591509677,0,0,0,0,0,1,0,1,9,1.18,0.165514438477573,0,1,2,0,0,0,0,1,0.5625,0.69,5,0,3,1,3,0,0,0
8270,2.11,0.746687947487975,0,0,0,3,1,1,0,1,12,0.145,-1.93102153656156,1,1,1,0,0,0,0,1,0.2125,0.44,8,5,4,0,2,1,0,7
8273,0.58,-0.544727175441672,1,0,1,4,1,1,0,1,10,1.75,0.559615787935423,0,1,1,1,0,0,0,0,0.325,0.58,1,3,5,1,4,1,1,7
8274,0.05,-2.99573227355399,1,0,0,3,1,1,0,1,12,0.055,-2.90042209374967,1,1,1,1,0,0,0,1,0.425,0.6,0,3,5,0,4,0,0,8
8275,2.3,0.832909122935104,0,0,0,1,0,1,0,1,11,1.46,0.378436435720245,0,1,2,1,0,0,0,0,0.7375,0.55,6,0,4,1,5,0,0,0
8276,0.61,-0.49429632181478,1,0,1,4,1,1,0,1,11,1.46,0.378436435720245,0,1,2,1,0,0,0,0,0.6875,0.63,4,0,4,1,4,1,1,5
8277,0.53,-0.63487827243597,1,0,1,0,0,1,0,1,10,1.495,0.40212620684265,0,1,2,0,0,0,0,1,0.4375,0.14,8,0,6,0,4,0,0,0
8280,5.32,1.67147330335355,0,1,0,1,0,1,0,1,14,2.345,0.852285401898243,0,1,2,1,1,2,1,0,0.625,0.45,0,2,5,0,3,0,0,0
8281,0.27,-1.30933331998376,1,0,1,4,1,1,0,0,0,0.105,-2.25379492882461,1,0,0,0,0,0,0,1,0.2625,0.37,4.88937492805341,0,4,0,4,1,0,8
8282,4.12,1.41585316336144,0,0,0,0,0,1,0,0,12,4.15,1.42310833424261,0,1,2,1,1,2,0,1,0.5625,0.35,0,1,5,0,4,0,0,0
8283,3.12,1.13783300182139,0,0,1,1,0,1,0,1,12,4.84,1.57691472072854,0,1,1,1,1,0,0,0,0.2625,0.87,15,6,2,0,1,0,0,0
8284,0.33,-1.10866262452161,1,1,0,3,1,1,0,1,16,1.88,0.631271776841858,0,1,2,0,0,0,0,1,0.3875,0.13,0,0,8,0,4,0,0,7
8285,1.26,0.231111720963387,0,1,0,4,1,1,0,1,16,2.13,0.756121979721334,0,1,2,1,0,0,0,1,0.75,0.31,0,0,7,0,4,0,0,6
8286,2.55,0.936093359170335,0,1,1,1,0,1,0,1,12,2.74,1.00795792039998,0,1,1,1,1,1,0,0,0.5,0.6,5,0,-1,1,2,0,0,0
8287,5.08,1.62531126159039,0,0,0,1,0,1,0,1,16,3.58,1.27536280041261,0,1,2,1,1,2,1,1,0.3875,0.22,1,2,4,0,4,0,0,0
8288,2.29,0.828551817566148,0,1,1,2,1,1,0,1,16,1.75,0.559615787935423,0,1,2,0,0,0,0,1,0.6875,0.59,0,0,7,1,4,1,0,5
8290,7.94,2.07191327525904,0,0,1,1,0,1,0,1,10,1.275,0.242946178610389,0,0,0,0,1,2,0,1,0.4375,0.45,4,0,4,0,3,0,0,0
8291,0,-4.60517018598809,1,0,0,2,1,1,0,0,9,0.273333333333333,-1.29706322739195,1,1,2,0,1,2,0,0,0.725,0.14,5,2,7,1,4,0,1,6
8292,0,-4.60517018598809,1,0,1,2,1,1,0,1,0,0.9,-0.105360515657826,1,1,1,0,1,2,0,0,0.5,0.09,5,1,4,0,4,0,1,7
8295,0.13,-2.04022082852655,1,0,0,0,0,1,0,1,12,0.94,-0.0618754037180875,1,1,2,0,0,0,0,1,0.2625,0.69,4.88937492805341,2.39700714204739,3,0,3,0,0,0
8297,2.02,0.703097511413113,0,0,1,2,1,1,0,1,10,0.83,-0.186329578191493,1,1,2,1,0,0,0,0,0.3125,0.73,3,7,5,1,6,1,0,8
8298,5.08,1.62531126159039,0,0,0,4,1,1,0,1,10,0.83,-0.186329578191493,1,1,2,0,0,0,0,1,0.3875,0.59,5,5,4,1,4,1,2,6
8301,0.53,-0.63487827243597,1,0,1,3,1,1,0,1,12,0.29,-1.23787435600162,1,1,2,0,0,0,0,0,0.3875,0.41,7,2,3,0,3,1,0,8
8302,1.76,0.56531380905006,0,1,0,1,0,1,0,0,17,9.22,2.2213750375685,0,1,2,1,1,2,1,1,0.6625,0.09,10,30,7,1,5,0,0,0
8306,2.87,1.05431202977153,0,0,0,2,1,0,1,0,13,4.68,1.54329810992956,0,1,2,1,1,2,1,1,0.675,0.09,5,9,6,0,4,1,0,6
8307,2.3,0.832909122935104,0,0,1,1,0,1,0,0,12,3.18,1.15688119679209,0,1,2,0,0,0,0,0,0.275,0.27,6,0,0,0,3,0,0,0
8309,0.12,-2.12026353620009,1,0,1,0,0,1,0,1,12,0.52,-0.653926467406664,1,1,2,1,0,0,0,1,0.5,0.45,3,0,5,1,5,0,0,0
8310,0.68,-0.385662480811985,1,0,0,0,0,1,0,1,12,1.19,0.173953307123438,0,1,2,0,0,0,0,1,0.05,0.05,0,3,6,0,4,0,0,0
8312,0,-4.60517018598809,1,0,0,0,0,1,0,1,12,1.495,0.40212620684265,0,1,2,0,0,0,0,1,0.15,0.55,2,20,6,0,5,0,0,0
8313,5.11,1.63119940421561,0,0,0,0,0,1,0,1,12,1.63,0.488580014818671,0,1,2,0,0,0,0,1,0.3875,0.45,3,10,5,0,3,0,0,0
8314,0.14,-1.96611285637283,1,0,1,3,1,1,0,1,13,1.83,0.60431596685333,0,1,1,0,0,0,0,1,0.85,0.45,0,0,5,1,5,1,0,6
8315,3.03,1.10856261952128,0,1,1,0,0,1,0,0,13,4.25,1.44691898293633,0,1,2,1,1,2,1,1,0.7875,0.86,0,2,6,1,4,0,0,0
8317,3.71,1.31103187661934,0,0,0,4,1,1,0,1,16,2.39,0.871293365943419,0,1,1,1,1,0,1,0,0.7375,0.05,2,0,9,1,6,1,0,6
8319,0.33,-1.10866262452161,1,0,1,2,1,1,0,1,15,0.63,-0.462035459596559,1,1,2,1,0,0,0,0,0.95,0.67,10,2,4,1,3,1,2,10
8321,0.59,-0.527632742082372,1,0,0,3,1,1,0,1,14,0.37,-0.994252273343867,1,1,2,0,1,1,1,1,0.375,0.14,2,1,8,0,5,0,2,8
8324,0.92,-0.083381608939051,1,0,0,4,1,1,0,1,14,2.06,0.72270598280149,0,1,1,1,1,1,1,1,0.275,0.26,3,0,2,0,5,0,1,5
8325,0.61,-0.49429632181478,1,0,1,0,0,1,0,1,13,0.82,-0.198450938723838,1,1,1,0,0,0,0,1,0.4375,0.68,4,0,9,0,5,0,0,0
8326,1.56,0.444685821261446,0,0,0,3,1,1,0,0,13,3.31,1.19694818938897,0,1,2,1,1,2,1,1,0.535625,0.6136,5,4,4,1,5,1,0,8
8327,1.32,0.27763173659828,0,0,1,1,0,1,0,0,13,3.77,1.32707500145992,0,1,2,1,1,2,0,0,0.2625,0.65,3,0,5,0,4,0,0,0
8328,0.08,-2.52572864430826,1,0,0,1,0,1,0,1,12,0.51,-0.673344553263766,1,1,2,1,0,0,0,1,0.275,0.63,8,0,2,1,2,0,0,0
8329,0.8,-0.22314355131421,1,0,1,2,1,1,0,1,0,0.576666666666667,-0.550490880158422,1,1,2,1,1,1,1,0,0.3125,0.55,0,0,5,1,4,1,1,5
8330,1.41,0.343589704390077,0,0,0,3,1,0,1,1,0,2.82,1.03673688495002,0,1,2,1,1,2,0,1,0.675,0.18,4,0,9,1,3,0,0,5
8332,2.61,0.959350221334602,0,0,0,2,1,1,0,0,12,3.17,1.15373158788919,0,1,2,0,1,2,1,1,0.375,0.22,4,0,7,0,6,1,0,8
8333,4.8,1.56861591791385,0,0,0,1,0,0,1,1,12,2.14,0.76080582903376,0,1,2,0,1,2,0,1,0.55,0.32,8,0,7,1,4,0,0,0
8334,6.96,1.94017947434633,0,0,1,1,0,1,0,1,14,2.54,0.932164081030445,0,1,2,0,1,2,1,1,0.625,0.65,5,0,4,0,4,0,0,0
8335,4.39,1.47932922708708,0,1,1,4,1,1,0,1,14,2.25,0.810930216216329,0,1,2,1,1,2,1,1,0.5125,0.13,3,0,3,0,4,0,0,6
8336,2.88,1.05779029414785,0,1,1,4,1,1,0,1,14,2.25,0.810930216216329,0,1,2,0,1,2,1,1,0.5125,0.18,2,0,4,0,4,1,1,5
8338,0.31,-1.17118298150295,1,0,0,1,0,1,0,1,14,2.73,1.00430160919687,0,0,0,0,0,0,0,0,0.5,0.46,5,3,5,1,3,0,0,0
8339,3.06,1.11841491596429,0,0,0,2,1,1,0,1,14,2.73,1.00430160919687,0,1,1,1,0,0,0,0,0.675,0.36,1,0,8,1,4,1,0,7
8340,3.66,1.29746314741327,0,0,0,1,0,1,0,1,12,0.67,-0.400477566597125,1,1,2,1,0,0,0,0,0.375,0.6,5,0,1,1,1,0,0,0
8342,1.72,0.542324290825362,0,0,1,4,1,1,0,1,12,1.48,0.392042087776024,0,1,2,0,1,2,1,1,0.375,0.55,3,0,1,1,3,1,1,9
8346,1.19,0.173953307123438,0,0,0,0,0,1,0,0,12,1.92,0.65232518603969,0,1,1,1,0,0,0,0,0.375,0.45,4,5,5,0,3,0,0,0
8347,0,-4.60517018598809,1,0,0,0,0,1,0,0,15,4.41,1.48387468945875,0,1,2,0,1,2,1,1,0.45,0.5,5,20,8,0,3,0,0,0
8349,4.74,1.55603713570699,0,0,0,2,1,1,0,0,14,6.17,1.8196988379173,0,1,2,0,0,0,0,0,0.325,0.17,15,2,5,1,2,2,1,4
8350,0.8,-0.22314355131421,1,0,0,0,0,0,1,1,12,0.37,-0.994252273343867,1,1,2,0,1,2,0,1,0.05,0.36,1,7,8,0,4,0,0,0
8351,1.49,0.398776119957368,0,0,1,2,1,0,1,1,12,1.925,0.654925967739748,0,1,2,0,1,2,0,1,0.1,0.58,4.88937492805341,12,10,0,5,1,1,4
8353,1.39,0.3293037471426,0,0,0,4,1,1,0,1,12,1.96,0.672944473242426,0,1,2,1,1,2,1,0,0.775,0.09,1,1,5,1,5,0,0,7
8357,7.67,2.03731661537916,0,0,1,3,1,1,0,1,12,3.825,1.3415584672785,0,1,2,0,0,0,0,1,0.4375,0.05,0,3,3,0,2,0,1,10
8358,2.31,0.837247524533702,0,0,1,4,1,1,0,1,12,0.485,-0.723606388044654,1,1,2,1,0,0,0,0,0.95,0.31,5,2,5,0,4,1,0,12
8359,0,-4.60517018598809,1,0,0,1,0,0,1,1,8,0.55,-0.59783700075562,1,1,2,1,0,0,0,0,0.05,0.4,13,30,6,0,4,0,0,0
8363,1.31,0.27002713721306,0,0,1,2,1,0,1,0,9,2.97,1.08856195281461,0,1,2,0,1,2,1,1,0.2625,0.4,5,5,5,0,3,0,0,7
8370,2.08,0.732367893713227,0,0,1,3,1,1,0,1,12,1.52,0.418710334858185,0,1,2,1,1,2,1,1,0.675,0.09,5,0,5,0,4,0,0,5
8372,0.27,-1.30933331998376,1,0,1,4,1,1,0,1,12,1.25666666666667,0.22846271279181,0,1,2,1,0,0,0,0,0.15,0.13,2,0,11,1,6,1,1,12
8373,2.61,0.959350221334602,0,0,1,0,0,1,0,1,12,2.45,0.896088024556636,0,1,2,0,1,2,0,0,0.45,0.17,0,2,9,0,4,0,0,0
8374,1.1,0.0953101798043249,0,0,1,4,1,0,1,1,11,1.698,0.529451087889156,0,1,2,0,0,0,0,1,0.5,0.05,4.88937492805341,0,7,1,4,1,0,7
8376,0.99,-0.0100503358535015,1,0,0,1,0,0,1,1,12,1.865,0.623261053095779,0,1,2,1,0,0,0,1,0.2625,0.55,1,2,7,0,5,0,0,0
8378,0.19,-1.66073120682165,1,0,1,2,1,0,1,0,5,0.2,-1.6094379124341,1,1,2,0,0,0,0,0,0.3875,0.27,4.88937492805341,7,3,1,2,0,1,6
8379,2.48,0.908258560176891,0,0,0,2,1,0,1,1,14,1.89,0.636576829071551,0,1,1,1,0,0,0,0,0.275,0.35,22,15,3,1,4,1,1,7
8382,0.55,-0.59783700075562,1,0,1,2,1,0,1,1,11,0.1575,-1.84832982071645,1,1,2,1,1,2,1,1,0.325,0.36,2,0,5,0,4,0,0,8
8384,1.28,0.246860077931526,0,0,0,3,1,1,0,1,12,1.24,0.215111379616945,0,1,2,1,0,0,0,0,0.505625,0.27,0,0,8,1,5,0,0,8
8385,0.66,-0.415515443961666,1,0,1,1,0,1,0,1,0,0.39,-0.941608539858445,1,1,2,1,1,2,1,1,0.675,0.097,6,0,9,1,6,0,0,0
8386,3.76,1.3244189574018,0,1,1,3,1,1,0,1,15,2.23,0.802001585472027,0,1,2,1,0,0,0,0,0.7375,0.17,0,0,3,0,4,0,0,10
8387,0.07,-2.65926003693278,1,0,0,4,1,1,0,0,9,0.59,-0.527632742082372,1,1,1,1,0,0,0,1,0.45,0.18,2,1,5,1,4,0,1,8
8390,1.94,0.662687973075237,0,1,1,3,1,1,0,1,15,0.81,-0.210721031315653,1,1,1,1,0,0,0,1,0.625,0.09,1,0,2,1,3,0,2,5
8391,4.3,1.45861502269952,0,1,1,2,1,1,0,1,12,1.88,0.631271776841858,0,1,2,1,1,1,1,1,0.5625,0.32,6,2,4,0,4,1,1,7
8392,0.53,-0.63487827243597,1,0,1,0,0,1,0,0,7,0.18,-1.71479842809193,1,1,2,1,0,0,0,0,0.5625,0.45,4,3,6,1,2,0,0,0
8394,6.72,1.90508815453506,0,0,1,4,1,1,0,1,0,0.765,-0.267879445155601,1,0,0,0,1,1,1,1,0.6125,0.09,0,2,4,0,5,1,0,5
8395,3.52,1.25846098961001,0,1,0,4,1,1,0,0,16,5.01,1.61143591509677,0,1,2,1,1,2,1,1,0.95,0.05,0,0,12,0,6,0,0,7
8396,0.26,-1.34707364796661,1,0,1,3,1,1,0,1,8,0.37,-0.994252273343867,1,1,2,1,0,0,0,1,0.9,0.05,2,0,8,0,4,0,0,8
8397,0.23,-1.46967597005894,1,0,1,4,1,1,0,1,8,0.39,-0.941608539858445,1,1,2,0,0,0,0,0,0.625,0.05,0,0,6,1,6,1,0,8
8398,0.79,-0.23572233352107,1,0,0,4,1,1,0,1,8,0.17,-1.77195684193188,1,1,2,0,0,0,0,0,0.725,0.09,0,0,8,1,2,1,2,7
8399,3.24,1.17557332980424,0,0,0,2,1,1,0,1,14,4.205,1.43627429342491,0,1,2,0,1,2,1,0,0.45,0.4,0,1,4,1,2,0,0,4
8401,3.6,1.28093384546206,0,0,1,4,1,1,0,0,12,0.56,-0.579818495252942,1,1,2,0,0,0,0,0,0.5625,0.19,2,0,6,0,4,0,0,5
8402,1.67,0.512823626428664,0,0,1,0,0,1,0,1,12,1.56,0.444685821261446,0,1,0,1,1,2,1,0,0.3875,0.41,3,0,4,1,5,0,0,0
8405,0.29,-1.23787435600162,1,0,1,3,1,1,0,1,11,0.62,-0.478035800943,1,0,1,1,0,0,0,0,0.85,0.27,5,0,6,1,3,1,1,6
8406,1.82,0.598836501088704,0,0,1,1,0,1,0,1,15,0.27,-1.30933331998376,1,1,2,1,1,2,0,1,0.725,0.32,10,2,5,0,4,0,0,0
8407,1.57,0.451075619360217,0,0,0,4,1,1,0,1,12,0.16,-1.83258146374831,1,1,1,1,0,0,0,0,0.455625,0.2466,6,0,7,1,4,0,2,7
8408,0.74,-0.301105092783922,1,0,1,0,0,1,0,1,10,0.33,-1.10866262452161,1,1,1,0,0,0,0,1,0.1625,0.63,40,0,4,0,0,0,0,0
8409,1.78,0.576613364303994,0,0,0,1,0,1,0,1,10,0.14,-1.96611285637283,1,1,1,0,0,0,0,1,0.325,0.35,3,0,8,0,4,0,0,0
8410,1.25,0.22314355131421,0,0,0,1,0,1,0,0,0,2.68,0.985816794522765,0,0,0,0,1,1,0,1,0.675,0.72,0,0,4,1,6,0,0,0
8411,0.9,-0.105360515657826,1,0,1,4,1,1,0,1,0,0.115,-2.16282315061889,1,1,2,1,1,1,1,1,0.675,0.05,3,1,8,1,5,0,0,8
8415,5.81,1.75958057086382,0,0,1,0,0,1,0,1,12,1.52,0.418710334858185,0,1,2,1,1,1,1,1,0.2125,0.6,0,0,4,0,2,0,0,0
8416,0.22,-1.51412773262978,1,1,0,3,1,1,0,1,12,1.02,0.0198026272961797,0,1,2,1,1,2,1,1,0.7375,0.09,0,0,3,0,5,0,1,9
8417,0.51,-0.673344553263766,1,0,0,0,0,1,0,1,6,0.09,-2.40794560865187,1,1,2,0,0,0,0,1,0.325,0.32,15,2,2,0,3,0,0,0
8418,5.55,1.71379792775834,0,0,1,0,0,1,0,1,12,2.48,0.908258560176891,0,1,2,0,1,2,0,0,0.2125,0.31,5,0,2,1,3,0,0,0
8420,3.81,1.33762918913861,0,0,0,3,1,1,0,1,12,3.61,1.28370777234479,0,1,2,0,1,2,1,0,0.85,0.22,0,0,7,1,5,0,0,5
8421,0.66,-0.415515443961666,1,0,0,0,0,1,0,1,12,1.255,0.227135572583747,0,1,2,1,1,0,0,1,0.45,0.6,3,0,-1,1,6,0,0,0
8422,1.37,0.314810739840034,0,0,1,2,1,1,0,1,12,1.42,0.350656871613169,0,1,2,1,0,0,0,0,0.3875,0.59,4,1,2,1,3,1,0,7
8423,1.9,0.641853886172395,0,0,0,3,1,1,0,1,12,1.215,0.194744076792512,0,1,2,1,1,1,0,1,0.7375,0.26,5,0,4,1,5,1,0,6
8427,0.35,-1.04982212449868,1,0,1,4,1,1,0,1,0,0.285,-1.25526609871349,1,1,2,0,0,0,0,0,0.6625,0.05,5,0,5,1,4,1,0,4
8428,0.49,-0.713349887877465,1,0,0,2,1,1,0,1,12,0.83,-0.186329578191493,1,1,2,0,0,0,0,0,0.275,0.49,8,3,4,0,6,1,1,7
8429,1.81,0.593326845277734,0,0,0,3,1,1,0,1,14,0.575,-0.553385238184787,1,1,2,1,1,2,1,0,0.725,0.45,4,0,4,1,2,0,0,7
8432,0.06,-2.81341071676004,1,0,0,2,1,1,0,1,15,2.915,1.06986981980246,0,0,0,0,1,2,1,1,0.4375,0.26,30,2,6,1,4,1,0,7
8433,4.07,1.4036429994545,0,0,0,3,1,1,0,1,15,2.77,1.01884732019925,0,0,0,0,1,1,0,0,0.5625,0.05,1,0,4,0,4,1,0,3
8435,0.1,-2.30258509299405,1,0,1,3,1,1,0,1,9,1.165,0.152721087017664,0,1,2,0,0,0,0,1,0.5625,0.09,4,12,5,0,3,1,1,8
8437,0.72,-0.328504066972036,1,0,0,3,1,1,0,1,12,1.98,0.683096844706444,0,1,2,1,1,2,1,1,0.7375,0.05,1,0,11,0,5,0,0,8
8438,1.96,0.672944473242426,0,0,1,0,0,1,0,1,14,3.74,1.31908561142644,0,1,2,1,1,2,1,1,0.7375,0.4,4,0,10,1,6,0,0,0
